BELNR,WAERS,BUKRS,KTOSL,PRCTR,BSCHL,HKONT,DMBTR,WRBTR,label
409353,C1,C19,C9,C93,A1,B1,140853.57,298440,regular
409354,C6,C63,C5,C55,A2,B1,381273.6,0,regular
409355,C1,C13,C1,C12,A1,B1,554859.41,0,regular
409356,C1,C15,C6,C64,A1,B2,1256919.9,21178,regular
409357,C2,C26,C1,C13,A1,B1,180187.02,281469,regular
409358,C7,C75,C4,C42,A3,B3,1113969.06,0,regular
409359,C9,C94,C1,C12,A2,B1,304238.31,0,regular
409360,C1,C12,C9,C96,A1,B1,2582.26,51972,regular
409361,C2,C20,C5,C56,A1,B1,3607.34,210413,regular
409362,C1,C18,C5,C55,A1,B1,1338913.76,0,regular
409363,C3,C39,C1,C19,A3,B1,667710.35,0,regular
409364,C1,C11,C2,C26,A1,B3,558839.92,153766,regular
409365,C5,C51,C2,C20,A3,B3,1125783.92,82796,regular
409366,C2,C20,C1,C17,A1,B1,145510.7,0,regular
409367,C1,C10,C2,C20,A1,B3,295908.74,0,regular
409368,C1,C17,C1,C12,A1,B1,1062449.71,0,regular
409369,C1,C10,C1,C12,A1,B1,253980.04,412629.43,regular
409370,C9,C98,C1,C14,A2,B1,163472.67,0,regular
409371,C6,C66,C3,C38,A2,B2,1135034.12,0,regular
409372,C7,C74,C1,C16,A3,B1,1087299.39,48852,regular
409373,C1,C12,C1,C17,A1,B1,500744.88,0,regular
409374,C5,C51,C4,C43,A3,B3,119341.04,409091,regular
409375,C9,C94,C8,C80,A2,B3,1131570.19,0,regular
409376,C1,C16,C5,C58,A1,B1,53127.03,0,regular
409377,C2,C20,C1,C10,A1,B1,29684.11,51118,regular
409378,C1,C15,C2,C20,A1,B3,38754.72,21230,regular
409379,C4,C47,C2,C20,A2,B3,96315.56,0,regular
409380,C7,C78,C2,C20,A3,B3,257338.28,0,regular
409381,C2,C22,C2,C25,A1,B3,236408.97,0,regular
409382,C1,C16,C4,C44,A1,B3,89058.69,11453,regular
409383,C1,C11,C1,C91,A1,B1,910668.8875,54440.85658,local
409384,C1,C11,C1,C64,A1,B1,910631.6323,54443.28379,local
409385,C2,C22,C1,C11,A1,B1,2395555.6,0,regular
409386,C1,C14,C9,C97,A1,B1,260943.76,20455,regular
409387,C1,C19,C8,C81,A1,B3,764296.66,205766,regular
409388,C2,C21,C1,C16,A1,B1,1029315.06,0,regular
409389,C1,C18,C1,C17,A1,B1,600998.01,0,regular
409390,C6,C67,C1,C19,A2,B1,492398.1,0,regular
409391,C4,C40,C8,C85,A2,B3,1434750.7,0,regular
409392,C5,C55,C9,C90,A3,B1,655149.07,15124.84,regular
409393,C1,C12,C2,C21,A1,B3,1276440.3,0,regular
409394,C1,C18,C5,C50,A1,B1,371306.95,0,regular
409395,C1,C10,C1,C18,A1,B1,113693.17,0,regular
409396,C8,C81,C1,C14,A1,B1,1652152.76,0,regular
409397,C1,C16,C2,C21,A1,B3,585601.57,0,regular
409398,C3,C39,C4,C45,A3,B3,685266.68,0,regular
409399,C1,C15,C6,C63,A1,B2,267998.96,0,regular
409400,C2,C23,C1,C16,A1,B1,95287.19,449093.41,regular
409401,C1,C19,C5,C56,A1,B1,271556.4,82239.73,regular
409402,C2,C26,C2,C20,A1,B3,435126.43,20783,regular
409403,C1,C19,C8,C88,A1,B3,3925478.69,0,regular
409404,C4,C40,C2,C26,A2,B3,229271.65,0,regular
409405,C2,C25,C2,C22,A1,B3,802413.39,82624,regular
409406,C1,C14,C1,C14,A1,B1,180025.05,0,regular
409407,C2,C20,C1,C18,A1,B1,360507.3,0,regular
409408,C1,C11,C2,C21,A1,B3,910029.26,0,regular
409409,C1,C10,C1,C17,A1,B1,147536.88,0,regular
409410,C3,C34,C1,C14,A3,B1,6578403.76,0,regular
409411,C5,C58,C1,C19,A3,B1,631294.42,524,regular
409412,C3,C36,C8,C83,A3,B3,769781.84,0,regular
409413,C1,C11,C9,C99,A1,B1,238581.61,0,regular
409414,C1,C12,C1,C12,A1,B1,1058895.58,0,regular
409415,C1,C19,C1,C11,A1,B1,179258.4,30495,regular
409416,C2,C20,C4,C40,A1,B3,485099.96,0,regular
409417,C1,C19,C7,C73,A1,B2,353721.11,0,regular
409418,C1,C10,C3,C37,A1,B2,683473.14,0,regular
409419,C2,C20,C1,C11,A1,B1,249876.05,0,regular
409420,C2,C28,C2,C20,A1,B3,444565.71,20524,regular
409421,C6,C61,C2,C20,A2,B3,825336.19,0,regular
409422,C1,C18,C1,C17,A1,B1,1316932.5,0,regular
409423,C6,C68,C1,C18,A2,B1,253076.98,0,regular
409424,C1,C19,C6,C69,A1,B2,1158953.76,21297,regular
409425,C1,C14,C6,C65,A1,B2,186719.77,0,regular
409426,C1,C17,C2,C20,A1,B3,236709.84,0,regular
409427,C6,C64,C7,C72,A2,B2,650339.48,0,regular
409428,C2,C20,C4,C43,A1,B3,766151.45,766151.45,regular
409429,C1,C19,C1,C17,A1,B1,68701.01,36805,regular
409430,C2,C28,C1,C14,A1,B1,1566705.91,0,regular
409431,C1,C19,C7,C72,A1,B2,661734.26,0,regular
409432,C1,C16,C1,C17,A1,B1,1214113.17,99166,regular
409433,C1,C12,C5,C58,A1,B1,244751.2,0,regular
409434,C1,C12,C2,C20,A1,B3,309585.61,0,regular
409435,C4,C46,C1,C13,A2,B1,181599.78,489010.63,regular
409436,C1,C18,C1,C15,A1,B1,24413.12,0,regular
409437,C1,C19,C1,C14,A1,B1,474494.11,0,regular
409438,C1,C15,C1,C17,A1,B1,272791.55,0,regular
409439,C2,C29,C5,C59,A1,B1,825617.18,0,regular
409440,C6,C61,C4,C49,A2,B3,851990.82,9930,regular
409441,C1,C17,C2,C23,A1,B3,1851978.33,0,regular
409442,C1,C17,C1,C13,A1,B1,605025.14,0,regular
409443,C1,C16,C1,C17,A1,B1,67785.67,26031,regular
409444,C1,C17,C1,C12,A1,B1,22388087.72,0,regular
409445,C1,C17,C5,C53,A1,B1,46342.49,0,regular
409446,C1,C15,C5,C51,A1,B1,312771.68,0,regular
409447,C3,C36,C2,C29,A3,B3,1299813.88,1265,regular
409448,C1,C11,C1,C14,A1,B1,90234.97,0,regular
409449,C1,C18,C6,C63,A1,B2,207547.97,0,regular
409450,C4,C45,C9,C98,A2,B1,277014.53,0,regular
409451,C9,C97,C1,C13,A2,B1,1916468.55,0,regular
409452,C1,C11,C1,C15,A1,B1,1923551.25,295410,regular
409453,C5,C57,C8,C85,A3,B3,671583.14,20897,regular
409454,C1,C17,C1,C17,A1,B1,134525.44,0,regular
409455,C1,C15,C1,C11,A1,B1,247910.13,10601,regular
409456,C7,C73,C1,C12,A3,B1,239570.03,407616,regular
409457,C1,C14,C1,C10,A1,B1,286010.43,10624,regular
409458,C1,C19,C2,C20,A1,B3,975271.54,0,regular
409459,C9,C93,C1,C15,A2,B1,919361.03,0,regular
409460,C7,C72,C7,C78,A3,B2,8377730.52,50015,regular
409461,C1,C10,C1,C16,A1,B1,220908.32,11171,regular
409462,C1,C17,C1,C10,A1,B1,176710.91,0,regular
409463,C1,C15,C9,C97,A1,B1,739584.36,126295.19,regular
409464,C1,C13,C2,C20,A1,B3,344237.96,0,regular
409465,C1,C12,C8,C83,A1,B3,136126.69,4990.36,regular
409466,C6,C63,C1,C14,A2,B1,1117764.94,0,regular
409467,C1,C14,C2,C29,A1,B3,389396.36,10937,regular
409468,C1,C13,C1,C16,A1,B1,29642.36,0,regular
409469,C2,C27,C8,C87,A1,B3,1894533.35,82839,regular
409470,C5,C57,C1,C16,A3,B1,346871.32,76443.52,regular
409471,C2,C21,C1,C11,A1,B1,404113.94,0,regular
409472,C2,C21,C2,C21,A1,B3,96715.18,0,regular
409473,C1,C11,C2,C21,A1,B3,383999.43,11199,regular
409474,C3,C35,C2,C20,A3,B3,304985.77,55096,regular
409475,C1,C17,C1,C16,A1,B1,942408.32,0,regular
409476,C3,C30,C9,C98,A3,B1,1434156.34,0,regular
409477,C7,C70,C1,C16,A3,B1,372504.83,0,regular
409478,C6,C64,C2,C27,A2,B3,10000000,0,regular
409479,C2,C23,C2,C21,A1,B3,889132.99,14920,regular
409480,C4,C47,C1,C12,A2,B1,700585.43,0,regular
409481,C1,C19,C8,C87,A1,B3,395947.4,53783,regular
409482,C1,C11,C2,C22,A1,B3,187181.21,418,regular
409483,C9,C94,C1,C16,A2,B1,2868657.62,0,regular
409484,C2,C21,C1,C15,A1,B1,532258.2,0,regular
409485,C7,C71,C1,C16,A3,B1,243937.26,0,regular
409486,C1,C19,C1,C18,A1,B1,209617.96,5173,regular
409487,C2,C20,C1,C18,A1,B1,183826.5,0,regular
409488,C5,C53,C4,C40,A3,B3,275324.67,30657,regular
409489,C5,C51,C1,C16,A3,B1,2316038.05,0,regular
409490,C1,C14,C3,C37,A1,B2,1542780.8,0,regular
409491,C8,C86,C1,C13,A1,B1,486514.9,0,regular
409492,C4,C45,C1,C18,A2,B1,1635225.68,0,regular
409493,C4,C46,C7,C74,A2,B2,62849.45,0,regular
409494,C8,C88,C1,C19,A1,B1,930727.08,1160,regular
409495,C1,C18,C1,C18,A1,B1,364453.45,0,regular
409496,C1,C15,C1,C18,A1,B1,632793.5,81495,regular
409497,C9,C95,C1,C19,A2,B1,2369949.54,0,regular
409498,C1,C18,C8,C84,A1,B3,306413.2,0,regular
409499,C1,C19,C1,C12,A1,B1,743045.59,0,regular
409500,C5,C58,C1,C13,A3,B1,525206.01,11882,regular
409501,C3,C37,C2,C20,A3,B3,49510.93,0,regular
409502,C2,C25,C2,C21,A1,B3,1155486.15,9935,regular
409503,C1,C11,C7,C70,A1,B2,173454.77,8723,regular
409504,C5,C50,C1,C17,A3,B1,14148081.79,0,regular
409505,C4,C42,C2,C25,A2,B3,110528.32,41702,regular
409506,C4,C44,C1,C14,A2,B1,59763.28,20048,regular
409507,C1,C16,C1,C18,A1,B1,1318349.09,0,regular
409508,C1,C12,C1,C14,A1,B1,892968.88,0,regular
409509,C9,C97,C2,C20,A2,B3,71081.99,106801,regular
409510,C1,C16,C5,C56,A1,B1,819070.14,47178.55,regular
409511,C4,C43,C2,C26,A2,B3,910765.11,0,regular
409512,C9,C98,C9,C93,A2,B1,692241.66,50265,regular
409513,C6,C63,C2,C20,A2,B3,672673.08,0,regular
409514,C3,C35,C1,C18,A3,B1,924013.76,0,regular
409515,C8,C81,C1,C13,A1,B1,376934.81,0,regular
409516,C1,C13,C1,C16,A1,B1,1229342.82,0,regular
409517,C5,C56,C7,C79,A3,B2,403913.38,118349,regular
409518,C5,C53,C1,C10,A3,B1,159835.03,0,regular
409519,C1,C17,C1,C11,A1,B1,1076650.25,22240,regular
409520,C1,C16,C6,C68,A1,B2,632313.2,0,regular
409521,C1,C12,C9,C91,A1,B1,300034.37,170479,regular
409522,C2,C20,C1,C12,A1,B1,421328.02,0,regular
409523,C1,C19,C8,C83,A1,B3,646705.88,0,regular
409524,C1,C13,C2,C20,A1,B3,1059581.68,14807,regular
409525,C1,C18,C1,C15,A1,B1,332779.76,0,regular
409526,C9,C90,C1,C10,A2,B1,327798.84,0,regular
409527,C1,C13,C8,C80,A1,B3,434018.96,99108,regular
409528,C6,C64,C3,C35,A2,B2,1924905.52,342367,regular
409529,C7,C78,C1,C11,A3,B1,284989.2,966,regular
409530,C1,C19,C1,C17,A1,B1,315026.97,31479,regular
409531,C4,C46,C1,C13,A2,B1,295116.06,0,regular
409532,C1,C16,C1,C15,A1,B1,260476.17,0,regular
409533,C1,C11,C3,C35,A1,B2,1737227.42,0,regular
409534,C9,C99,C1,C14,A2,B1,143741.97,11166,regular
409535,C4,C44,C3,C38,A2,B2,2440108.66,98715,regular
409536,C1,C18,C2,C20,A1,B3,1999107.5,19893,regular
409537,C1,C13,C9,C91,A1,B1,2981.98,0,regular
409538,C1,C12,C1,C10,A1,B1,785461.75,0,regular
409539,C9,C97,C1,C16,A2,B1,904292.19,540566.12,regular
409540,C1,C11,C1,C14,A1,B1,202149.87,99218,regular
409541,C1,C19,C8,C81,A1,B3,470536.94,0,regular
409542,C3,C36,C1,C19,A3,B1,419325.97,103184,regular
409543,C1,C11,C1,C11,A1,B1,331217.94,44050,regular
409544,C1,C18,C1,C15,A1,B1,612655.18,477708,regular
409545,C1,C19,C1,C10,A1,B1,291743.3,51977,regular
409546,C1,C17,C2,C20,A1,B3,573056.91,0,regular
409547,C8,C85,C2,C20,A1,B3,200657.62,0,regular
409548,C1,C19,C1,C15,A1,B1,368121.7,41,regular
409549,C3,C34,C1,C12,A3,B1,234267.46,50225,regular
409550,C1,C12,C1,C11,A1,B1,188836.49,0,regular
409551,C1,C11,C1,C11,A1,B1,409831.4,0,regular
409552,C2,C20,C1,C10,A1,B1,2148368.9,0,regular
409553,C3,C38,C1,C11,A3,B1,1113782.81,373057.2,regular
409554,C4,C46,C1,C18,A2,B1,300926.7,0,regular
409555,C1,C13,C1,C18,A1,B1,399064.59,11371,regular
409556,C1,C17,C1,C16,A1,B1,268133.36,18726,regular
409557,C9,C91,C2,C20,A2,B3,144581.28,14807,regular
409558,C1,C12,C1,C18,A1,B1,235029.42,221790,regular
409559,C6,C68,C1,C17,A2,B1,709642.8,177201.55,regular
409560,C2,C20,C1,C11,A1,B1,775191.44,21280,regular
409561,C1,C13,C9,C91,A1,B1,760595.77,201794,regular
409562,C4,C43,C1,C11,A2,B1,677422.46,8130,regular
409563,C3,C33,C1,C17,A3,B1,475981.37,9170,regular
409564,C1,C13,C1,C12,A1,B1,954510.56,28659,regular
409565,C1,C17,C8,C88,A1,B3,1437376.63,0,regular
409566,C1,C19,C1,C13,A1,B1,185707.99,0,regular
409567,C1,C18,C1,C11,A1,B1,122268.23,50753,regular
409568,C1,C17,C8,C86,A1,B3,1438459.95,0,regular
409569,C8,C86,C1,C13,A1,B1,132116.03,0,regular
409570,C1,C12,C1,C15,A1,B1,508973.9,0,regular
409571,C2,C27,C1,C17,A1,B1,1406893.86,0,regular
409572,C1,C16,C1,C15,A1,B1,1775619.49,20621,regular
409573,C1,C12,C5,C51,A1,B1,929052.57,0,regular
409574,C1,C12,C1,C12,A1,B1,753951.66,24436,regular
409575,C2,C25,C2,C21,A1,B3,133883.47,153,regular
409576,C4,C42,C1,C16,A2,B1,518518.31,0,regular
409577,C1,C19,C2,C25,A1,B3,179212.33,19736,regular
409578,C2,C20,C5,C55,A1,B1,317453.21,192458,regular
409579,C2,C20,C1,C11,A1,B1,2821304.6,0,regular
409580,C2,C20,C1,C15,A1,B1,291766.98,30044,regular
409581,C1,C18,C1,C12,A1,B1,505285.59,0,regular
409582,C1,C19,C1,C16,A1,B1,2782838.56,49678,regular
409583,C1,C11,C1,C15,A1,B1,1052273.37,0,regular
409584,C5,C55,C1,C12,A3,B1,1367969.69,0,regular
409585,C1,C18,C6,C69,A1,B2,992206.17,0,regular
409586,C1,C16,C6,C68,A1,B2,424381.98,276,regular
409587,C1,C10,C1,C11,A1,B1,162073.93,0,regular
409588,C7,C77,C1,C10,A3,B1,170257.5,51140,regular
409589,C9,C93,C1,C12,A2,B1,800315.89,0,regular
409590,C1,C13,C1,C16,A1,B1,1178887.74,0,regular
409591,C8,C89,C9,C95,A1,B1,125487.45,0,regular
409592,C1,C17,C1,C14,A1,B1,81526.78,0,regular
409593,C1,C19,C1,C16,A1,B1,1007355.26,0,regular
409594,C1,C10,C1,C14,A1,B1,91232.94,0,regular
409595,C9,C97,C9,C98,A2,B1,1061218.18,12243,regular
409596,C2,C22,C1,C15,A1,B1,659917.93,52012,regular
409597,C1,C15,C5,C58,A1,B1,142594.15,0,regular
409598,C2,C20,C1,C14,A1,B1,980155.62,14115,regular
409599,C6,C67,C1,C10,A2,B1,282906.86,0,regular
409600,C1,C17,C8,C83,A1,B3,62023.29,0,regular
409601,C3,C35,C8,C87,A3,B3,871500.17,0,regular
409602,C1,C11,C5,C56,A1,B1,24351.89,0,regular
409603,C1,C17,C1,C12,A1,B1,513102.07,0,regular
409604,C1,C16,C1,C18,A1,B1,164914.41,0,regular
409605,C1,C16,C2,C20,A1,B3,46194.39,0,regular
409606,C7,C71,C1,C13,A3,B1,3716232.21,50110,regular
409607,C2,C25,C2,C20,A1,B3,2947724.96,29987,regular
409608,C8,C82,C9,C96,A1,B1,453822.64,0,regular
409609,C5,C52,C1,C15,A3,B1,495353.86,35230,regular
409610,C1,C14,C1,C10,A1,B1,256795.47,50007,regular
409611,C4,C45,C1,C15,A2,B1,1667142.12,0,regular
409612,C6,C68,C4,C41,A2,B3,46814.82,0,regular
409613,C1,C16,C4,C44,A1,B3,489092.35,41241,regular
409614,C5,C55,C7,C74,A3,B2,497439.13,31360,regular
409615,C9,C97,C7,C71,A2,B2,462396.28,237858,regular
409616,C1,C17,C1,C12,A1,B1,4467030.61,179343.18,regular
409617,C1,C17,C1,C10,A1,B1,1396614.75,295328.53,regular
409618,C6,C69,C8,C81,A2,B3,240080.89,49330.84,regular
409619,C2,C20,C4,C47,A1,B3,181715.1,0,regular
409620,C7,C73,C1,C19,A3,B1,522041.25,104380,regular
409621,C9,C93,C1,C12,A2,B1,61154.87,0,regular
409622,C1,C16,C7,C71,A1,B2,1052249.13,0,regular
409623,C1,C15,C1,C19,A1,B1,518452.2,7006,regular
409624,C1,C19,C5,C58,A1,B1,446624.77,0,regular
409625,C2,C20,C1,C17,A1,B1,1590075.27,0,regular
409626,C3,C33,C6,C66,A3,B2,506214,380948,regular
409627,C5,C50,C1,C13,A3,B1,1569298.87,27142,regular
409628,C8,C81,C9,C95,A1,B1,724409.04,0,regular
409629,C8,C87,C4,C49,A1,B3,310448.31,0,regular
409630,C1,C19,C4,C48,A1,B3,665051.94,148414,regular
409631,C6,C63,C1,C11,A2,B1,138053.27,10321,regular
409632,C6,C68,C1,C19,A2,B1,102395.57,0,regular
409633,C1,C14,C1,C16,A1,B1,230518.4,0,regular
409634,C1,C18,C1,C16,A1,B1,728079.98,651,regular
409635,C4,C41,C1,C12,A2,B1,39245.33,20523,regular
409636,C9,C95,C8,C87,A2,B3,2364256.24,0,regular
409637,C1,C10,C6,C61,A1,B2,33462.98,0,regular
409638,C1,C18,C1,C13,A1,B1,489190.57,0,regular
409639,C8,C84,C1,C18,A1,B1,371592.94,0,regular
409640,C1,C12,C1,C17,A1,B1,1013412.95,0,regular
409641,C6,C66,C1,C12,A2,B1,75394.46,368934.96,regular
409642,C1,C15,C5,C59,A1,B1,802605.73,0,regular
409643,C9,C95,C2,C21,A2,B3,69476.44,0,regular
409644,C1,C12,C1,C13,A1,B1,1247721.57,0,regular
409645,C7,C73,C2,C20,A3,B3,14052867.23,0,regular
409646,C9,C96,C3,C37,A2,B2,3210956.5,0,regular
409647,C1,C11,C5,C58,A1,B1,26479.25,0,regular
409648,C1,C13,C1,C18,A1,B1,41139.93,0,regular
409649,C1,C19,C9,C98,A1,B1,1287972.41,47544,regular
409650,C5,C52,C2,C24,A3,B3,48949.56,0,regular
409651,C8,C83,C1,C15,A1,B1,1247995.59,0,regular
409652,C1,C14,C1,C12,A1,B1,329512.32,0,regular
409653,C1,C13,C1,C15,A1,B1,3557967.76,0,regular
409654,C1,C14,C2,C21,A1,B3,1076795.3,0,regular
409655,C1,C12,C5,C55,A1,B1,666375.1,0,regular
409656,C1,C10,C1,C12,A1,B1,692626.82,6451,regular
409657,C1,C15,C4,C48,A1,B3,199059.97,0,regular
409658,C1,C14,C5,C50,A1,B1,1576567.68,573,regular
409659,C1,C11,C2,C21,A1,B3,156631.32,0,regular
409660,C9,C99,C5,C50,A2,B1,679718.49,32165,regular
409661,C1,C14,C4,C43,A1,B3,252064.82,0,regular
409662,C5,C50,C1,C18,A3,B1,64677.84,0,regular
409663,C8,C83,C1,C10,A1,B1,205494.8,5545.43,regular
409664,C8,C87,C1,C12,A1,B1,120321.49,0,regular
409665,C1,C14,C1,C17,A1,B1,397898.98,0,regular
409666,C4,C48,C2,C27,A2,B3,505400.66,152458.97,regular
409667,C1,C12,C1,C11,A1,B1,394038.1,0,regular
409668,C2,C20,C1,C15,A1,B1,284914.52,6022,regular
409669,C5,C56,C1,C17,A3,B1,598983.84,0,regular
409670,C3,C32,C2,C20,A3,B3,20496.94,0,regular
409671,C3,C36,C1,C19,A3,B1,376014.19,0,regular
409672,C1,C11,C6,C61,A1,B2,1435486.66,0,regular
409673,C1,C10,C1,C16,A1,B1,239190.02,41216,regular
409674,C2,C20,C1,C16,A1,B1,394288.34,154903,regular
409675,C1,C16,C1,C17,A1,B1,620229.72,0,regular
409676,C1,C15,C9,C96,A1,B1,365623.39,58368,regular
409677,C6,C61,C9,C93,A2,B1,251184.44,0,regular
409678,C1,C10,C5,C53,A1,B1,321177.6,247573.46,regular
409679,C1,C13,C1,C18,A1,B1,34574.38,10219,regular
409680,C1,C18,C1,C11,A1,B1,1587662,10131,regular
409681,C1,C13,C7,C75,A1,B2,71277.45,71277.45,regular
409682,C1,C14,C1,C15,A1,B1,259415.77,0,regular
409683,C1,C18,C4,C43,A1,B3,1886131.49,14716,regular
409684,C2,C21,C2,C20,A1,B3,2444217.88,22897.19,regular
409685,C1,C12,C1,C10,A1,B1,677242.19,0,regular
409686,C1,C13,C8,C89,A1,B3,619749.47,0,regular
409687,C2,C20,C1,C14,A1,B1,2695176.66,17706,regular
409688,C3,C38,C1,C10,A3,B1,620158.95,0,regular
409689,C7,C75,C1,C15,A3,B1,694050.41,0,regular
409690,C1,C14,C5,C52,A1,B1,1158866.04,0,regular
409691,C2,C25,C5,C57,A1,B1,9926883.95,99230,regular
409692,C1,C14,C6,C62,A1,B2,754899.74,0,regular
409693,C1,C10,C6,C63,A1,B2,1125071.84,0,regular
409694,C5,C52,C5,C58,A3,B1,169259.1,67096,regular
409695,C1,C17,C5,C57,A1,B1,351269.22,0,regular
409696,C3,C34,C7,C79,A3,B2,1470954.01,29021,regular
409697,C2,C20,C1,C17,A1,B1,429584.66,14554,regular
409698,C1,C11,C1,C19,A1,B1,243142.08,0,regular
409699,C1,C19,C3,C31,A1,B2,342169.23,0,regular
409700,C2,C21,C3,C34,A1,B2,44372.17,0,regular
409701,C1,C11,C2,C20,A1,B3,236608.05,39417.63,regular
409702,C2,C25,C1,C14,A1,B1,1004121.15,0,regular
409703,C9,C91,C9,C91,A2,B1,167552.52,0,regular
409704,C9,C94,C1,C14,A2,B1,2370169.9,0,regular
409705,C3,C34,C6,C62,A3,B2,315951.16,147,regular
409706,C1,C11,C1,C15,A1,B1,408282.78,0,regular
409707,C1,C17,C1,C13,A1,B1,772054.64,0,regular
409708,C1,C11,C6,C61,A1,B2,2216802.95,0,regular
409709,C7,C70,C1,C17,A3,B1,1180707.94,0,regular
409710,C2,C20,C1,C13,A1,B1,305480.4,0,regular
409711,C2,C21,C8,C80,A1,B3,165949.35,1541,regular
409712,C1,C13,C1,C13,A1,B1,371566.05,51535,regular
409713,C2,C24,C6,C62,A1,B2,733501.67,45540,regular
409714,C1,C15,C1,C15,A1,B1,40146.52,0,regular
409715,C7,C76,C1,C14,A3,B1,228133,255338,regular
409716,C2,C20,C1,C17,A1,B1,405401.64,39001,regular
409717,C2,C27,C2,C28,A1,B3,438428.57,10234,regular
409718,C1,C14,C7,C72,A1,B2,17621.51,116312,regular
409719,C8,C88,C6,C68,A1,B2,486240.77,0,regular
409720,C4,C49,C1,C18,A2,B1,493725.34,0,regular
409721,C2,C20,C5,C52,A1,B1,125422.95,1106,regular
409722,C1,C10,C9,C92,A1,B1,154713.95,0,regular
409723,C5,C54,C2,C20,A3,B3,349367.27,50285,regular
409724,C1,C12,C1,C15,A1,B1,257203.11,0,regular
409725,C1,C19,C1,C15,A1,B1,272201.28,172667,regular
409726,C8,C83,C1,C19,A1,B1,51344.26,0,regular
409727,C1,C10,C1,C12,A1,B1,160044.59,0,regular
409728,C3,C39,C6,C63,A3,B2,1434192.27,382607,regular
409729,C2,C20,C9,C96,A1,B1,2886155.17,0,regular
409730,C1,C11,C1,C16,A1,B1,529527.54,103488,regular
409731,C1,C11,C1,C15,A1,B1,852713.06,0,regular
409732,C7,C75,C8,C86,A3,B3,256654.8,88796,regular
409733,C7,C79,C6,C66,A3,B2,749088.63,40224,regular
409734,C1,C18,C9,C98,A1,B1,18444.72,303864,regular
409735,C1,C15,C2,C26,A1,B3,131235.82,20843,regular
409736,C7,C70,C1,C11,A3,B1,90528.23,0,regular
409737,C1,C18,C6,C60,A1,B2,30473.54,23759,regular
409738,C3,C34,C1,C19,A3,B1,342703.61,0,regular
409739,C7,C74,C1,C18,A3,B1,301660.93,0,regular
409740,C3,C33,C2,C27,A3,B3,1065004.93,11290,regular
409741,C1,C15,C1,C14,A1,B1,71074.23,0,regular
409742,C5,C54,C5,C51,A3,B1,780156.83,20020.46,regular
409743,C3,C39,C8,C82,A3,B3,1878574.29,29628.99,regular
409744,C2,C24,C9,C91,A1,B1,1068834.36,55577,regular
409745,C2,C21,C8,C88,A1,B3,1170784.11,134,regular
409746,C2,C24,C1,C15,A1,B1,1154798.53,112294,regular
409747,C1,C10,C9,C92,A1,B1,1047849.78,18896,regular
409748,C1,C17,C2,C29,A1,B3,178645.2,0,regular
409749,C2,C20,C1,C19,A1,B1,1572390.88,22080,regular
409750,C1,C10,C1,C13,A1,B1,375243.16,0,regular
409751,C8,C81,C1,C10,A1,B1,724237.85,48186,regular
409752,C3,C31,C4,C45,A3,B3,658482.77,144010,regular
409753,C1,C14,C5,C56,A1,B1,963771.96,0,regular
409754,C1,C17,C1,C10,A1,B1,377646.46,26004,regular
409755,C1,C12,C9,C96,A1,B1,539249.46,107284,regular
409756,C5,C52,C5,C51,A3,B1,2535890.61,32620,regular
409757,C1,C16,C1,C15,A1,B1,129387.99,20437,regular
409758,C6,C69,C1,C16,A2,B1,275677.67,4650,regular
409759,C9,C95,C1,C12,A2,B1,255606.99,0,regular
409760,C5,C56,C4,C45,A3,B3,351854.11,0,regular
409761,C1,C15,C1,C15,A1,B1,202765.2,0,regular
409762,C7,C74,C1,C12,A3,B1,1365969.46,0,regular
409763,C4,C48,C5,C59,A2,B1,505883.27,0,regular
409764,C2,C28,C1,C11,A1,B1,851086.6,0,regular
409765,C1,C11,C1,C12,A1,B1,363559.13,0,regular
409766,C2,C20,C8,C89,A1,B3,454737.67,14607,regular
409767,C3,C31,C9,C94,A3,B1,102492.75,13288,regular
409768,C1,C14,C1,C19,A1,B1,1213958.22,0,regular
409769,C1,C12,C1,C13,A1,B1,230171.97,304431,regular
409770,C5,C55,C6,C67,A3,B2,1757457.3,276,regular
409771,C5,C51,C2,C23,A3,B3,83274.69,0,regular
409772,C7,C77,C1,C16,A3,B1,2014169.17,0,regular
409773,C2,C28,C2,C24,A1,B3,22419.49,0,regular
409774,C1,C10,C1,C13,A1,B1,22166.65,21124,regular
409775,C2,C20,C6,C65,A1,B2,377606.05,0,regular
409776,C3,C30,C7,C74,A3,B2,12810.11,0,regular
409777,C4,C42,C1,C13,A2,B1,1009744.88,0,regular
409778,C1,C13,C2,C28,A1,B3,136495.38,295476,regular
409779,C1,C16,C4,C49,A1,B3,94353.33,0,regular
409780,C1,C19,C7,C74,A1,B2,3258317.44,0,regular
409781,C1,C11,C7,C75,A1,B2,321858.32,0,regular
409782,C6,C68,C1,C15,A2,B1,1734730.28,20155,regular
409783,C6,C61,C2,C29,A2,B3,724253.73,1277,regular
409784,C7,C74,C7,C76,A3,B2,368470.86,0,regular
409785,C1,C15,C1,C13,A1,B1,215229.88,0,regular
409786,C1,C13,C6,C68,A1,B2,47518.68,0,regular
409787,C8,C89,C1,C17,A1,B1,145509.84,0,regular
409788,C1,C16,C1,C13,A1,B1,443775.91,0,regular
409789,C4,C43,C3,C33,A2,B2,460530.44,0,regular
409790,C1,C14,C1,C11,A1,B1,883538.49,0,regular
409791,C7,C72,C1,C11,A3,B1,756752.45,0,regular
